review_id,sentiment_label,sentiment_score,sentiment_reason
dEMu6fhe_Pnq5PpgrkyNFQ,negative,-0.8,"Poor customer service, long wait time, and dissatisfaction with the food"
5Q8gmWVsFTpdi_Ie4r3F2A,negative,-0.8,Customer experienced multiple issues and dissatisfaction with the service and food.
cbAh3-4xEmDfDCE54JPIcw,negative,-0.5,"high prices, negative experience with door issue, unappealing staff attire"
me86aSNPPGQwAMch358ujA,positive,0.9,"Positive comments about food, service, and overall experience."
UKQNsz6bUJGfDSfptF9kWw,positive,0.8,Positive comments about cocktails and familiarity with the restaurant's association
5msekB0oVTZpQYxgPoRMKA,positive,0.9,"Positive experience with creative drinks, food, and unique dining room."
zXPvVgV-jU5T6q4EoM5Q5Q,positive,0.8,"Positive comments about beer, food, and cocktails"
xY8AMnQ9NqjUMsUIi0Ld9g,negative,-0.5,long waiting time and dissatisfaction with service
cRDnKC7Iy8LG-lQCPy1ITg,negative,-0.8,"Customer had a negative experience, mentioned yelling and walking away"
Y330T51sCJ8eiwF3Vq_zzQ,negative,-0.5,"Unhappy experience, rude staff, difficulty in placing the order"
iHLkpMwL1BcRk-DC9hp0rw,positive,0.9,Positive comments about food quality and variety
K6w8hVX7QV6qhvX6GRMFBw,positive,0.8,"Positive comments about favorite spot, weekly visits, great service, and delicious food"
KBEnHBIpnsPqEmgZpHmSRw,positive,0.8,"Positive comments about the place and food, with a neutral sentiment towards delivery issue."
AnPkLuQey-t5frtAlt8KVg,positive,0.8,Positive feedback on food and excitement to try more.
1SXtukhiNrX772buImATFA,positive,0.8,"Positive experience with food, service, and performance"
SKPQ-4gh_QvwsuoxTznNag,positive,1.0,"Positive words: amazing, recommend. No negative comments."
LCDi58i9CYGG8JY-q4Jf6w,positive,0.8,"Positive comments about food, service, and atmosphere"
tH5CBWXcVKNV_hcPtUj2Lg,positive,0.8,"Positive experience with food, drinks, and service in the dining area."
qZ7b3JOjW2iBt8ReQ0GWbg,negative,-0.7,"Poor food quality, issues with cheese, long waiting time, won't return"
-bltx6e7gaXMK5d1QRD2Fw,negative,-0.5,long wait time and dissatisfaction with mask
XkYCib2tRZYp45C1h54ZqQ,positive,0.8,"Positive remarks about staff, food quality, and intention to return"
MZM3b6PvNv9_U_7h65uzJQ,negative,-0.8,"Customer experienced discomfort, service issues, and felt the price was too high."
SvXqysiGDGkfJ3H7J3n_fg,negative,-0.8,long wait time and poor quality food
sidN7ZZ6vbgbT8aDyN00qg,positive,0.8,Positive comments about menu and drink selections
Vgw_w7ExE_WyJUhikdstbg,positive,0.9,"Positive words: treasure, fresh, original, smiling staff, impressive, worth finding, traveling to."
uTY_zJY1cPDmlFMmiy-KBw,positive,0.8,"Positive comments about Panini, admiration for the best ones compared to Philly"
87c4t6OMYWqGszk0aOBMWg,positive,0.8,"Positive feedback on taste, portions, menu options, beer selection, and recommendation"
i_Fu0KJTGpy1vD0ILapEzA,positive,0.8,"Positive comments about food, enjoyment of experience"
LQ7Zunq4dU2KCNvtRnxMOQ,negative,-0.8,"Poor food quality, disappointment, and negative comparison to other Ethiopian restaurants"
nvdGJmQ4n-M4XTz0Ut-5-Q,positive,1.0,"Positive comments about food, cultural experience, and staff"
JM_FIUcpJ7u5HnV7DCEg3A,positive,0.9,"Positive comments about food (cinnamon bun, breakfast, bbq)"
PsKrEb2t0m8IP3mYBQ_DFg,positive,0.8,"Positive experience at the cute brunch place, delicious food (chicken & waffle, eggs benedict), and enjoyable mention of outdoor seating and Popeyes chicken comparison"
s5zL675sRJ2FGZKkOg6-1w,positive,0.8,"Positive experience with yummy food, excellent service, and intent to return"
uZ5aAtBXvb-HxClbRZXqpA,negative,-0.5,"Disappointing dining experience, not the same as before"
hyO-_F_bhNrtKND_kPDOUQ,positive,0.9,"Positive comments about food, enjoyment, and recommendation"
CYJfF2ooBxhMX7QeoN-i7A,negative,-0.5,Dessert was disappointing and not moist
eXvvSdV_uy2ww2A2-GHGzA,positive,1.0,"Positive comments about food, bartender, and rating 5/5"
mRpDXSIhPWI0PyHslwDglw,positive,0.8,"Positive comments about food, service, and monkey bread, with a neutral sentiment on the seating issue."
YKeXAUFnNnpnoflKeRYCow,negative,-0.8,"Dirty environment, wrong order, poor customer experience"
i6BgK6EMLC0imbyt3KaQrA,positive,0.8,"Positive experience, good food, friendly manager"
gh0GKGOYoXQKIUqyQ9NX7Q,positive,0.8,Positive feedback on food and recommendation
JOHKBW_6DLYhxa5OeEinxA,positive,0.9,"Positive experience, recommended, enjoyable atmosphere, nice servers, good sauce selection"
BqjI2K_BSD5s2DBtlrFTVQ,negative,-0.5,Customer experienced a negative dining experience due to unsatisfactory food quality
22_d9-7FufR2WM09wuXbNw,negative,-0.9,Customer dissatisfied with the taco's content and presentation
QVzTjk2e1UjDLsRgPZFgLA,positive,0.9,"Positive experience, clean environment, delicious sandwich"
N7dkPIovYKZabK_tW0qB7w,positive,0.9,Positive comments about food and service
oEr38G2PraNfZUqJvcbMbg,positive,0.8,"Positive remarks about best wonton soup, quick delivery time"
mKbYRM63lbatfFMm5aksyg,positive,0.8,"Positive comments about food, taste, and customer service."
deZYNLMAlP8TjWur8j2TPQ,positive,0.8,"Positive comments about food, owners, and environment"
cyQl9BEmyPLaK0NtnV2zvw,positive,0.8,"Positive comments about tuna mac, muffins, and willingness to give the place another try."
NSmtNCarHFHMK3D0GtsD1w,positive,0.8,"Positive experience, delicious food, support for family business, and appreciation for local community involvement"
p5ZnSYsVNIINohGlSsptjA,positive,0.9,"Positive remarks about quality, portion, price, and support for a local business"
gBl0QUMp-sKuwSHBfyF18A,positive,1.0,Recommends Fink's for the best hoagies and praises the taste and quality.
QcMaTZD4vINy48emXlcwaw,positive,0.8,"Positive experience, enjoyed the food and overall experience."
B5zT_RaIbMWBH83YxEZFWA,negative,-0.8,Customer dissatisfied with the updated chicken sandwich
0zv18O7ePKNj_DOT-vluMg,positive,0.8,"Positive comments about drinks, desire to return for food"
oabYMil4pH_6TCUqx_sZNw,negative,-0.5,dissatisfaction with chicken parmesan and kitchen area location
NHEfLVZF_VxGLTECfg8xmg,positive,0.9,"Excellent dining experience, amazing service and food"
296gasuxY0JY0X3iA5DlMg,negative,-0.5,"Order received on time, bland sauce, two stars"
ZSct3389R-p56DVM5S56ew,positive,1.0,"Positive feedback on food quality, distance traveled, and customer service"
LfU5b7TvhL49yhyzDX9Egw,negative,-0.8,"Customer had a negative experience due to poor service, smoking incident, and unable to give 0 stars"
fu4SV_ccoJERWqBWDtnp3Q,positive,1.0,"Positive experience, highly recommends the mofongo with fried meat."
ZeGrwYLhFLZNtuxsjQ2LdQ,positive,0.8,"Positive experience despite wait time, enjoyed food and staff"
7Cf-7ppcGijkXCRUAwB2xw,positive,0.8,"Positive aspects: affordable price, big shrimp, enjoyable experience."
_gaijtKgUqdDNvuhZ7z5Hg,positive,0.9,"Positive comments about sandwiches, service, and staff"
ro1XEX8jNTi2A6RG_UHfJA,positive,0.8,Great job on quality and personable staff
N3UIrGah1t9Oz2aZqxBlaw,positive,0.7,Positive comments about food and willingness to visit again
Y1zVr00wxSbesNjty8EWjQ,positive,0.8,"Positive experiences, satisfied with food and service"
fRiVxXL-cUDEOyWkhlizYw,positive,0.8,Positive comments about food quality and recommendation to return
agrwbfLxIBnl6JiXc1d50w,positive,0.8,Positive remarks about service staff and support during pandemic
Wbc5y4qLdRMh45fDAgoRnQ,positive,0.7,"Positive experience with good food, quick service, and acceptable staff behavior."
KEDDZ8nEHrMNpr5vxivcKQ,negative,-0.8,Restaurant charged twice and refused refund
y_u0OqmvRpGrQtkJNDbb1A,negative,-0.8,"Dissatisfaction with experience, issues with amenities, and disappointment with room appearance"
jqGRqwhdyg-vyKhC_FiGSw,positive,0.8,"Positive experience despite construction, memorable stay"
FFYeuDy8W2k0l3u4YeYMDQ,negative,-0.8,"Customer service poor, high parking fee, construction issues"
ltw38k1yloUPA4JDHdJohw,positive,0.8,Positive experience due to staff addressing room issue and recommending for others to stay
2XR5QtdjuR1TIH5-60lUEw,negative,-1.0,"Described multiple issues with the room, expressing dissatisfaction and recommending against staying there."
aVvno4lLG_OR9abnn-okkg,positive,0.9,Positive comments about food and service
h0nbTpWbxC0SI0Z5O7Q-5A,positive,0.9,"Positive feedback on food quality, popularity, and recommendation."
xpOZgOgEqus6F_DptITztA,positive,0.9,"Positive experience with consistent quality, favorite dishes mentioned"
dt1RN23YBnY5cDLYh5UsqA,positive,0.5,Positive feedback on food quality and neutral sentiment on service
3CkpBvOpeQrO7lvZyKrRLQ,positive,0.8,"Positive remarks about food quality, reliability, affordability, and promotions"
cmK48amjYNk7_rMa4hP-sg,positive,0.8,"Positive experience, suitable for out-of-town visitors and easy reservations"
4cPjWWI6liGfHQ4OoUzkMg,positive,0.8,"Positive comments about location, view, and ordering system"
dUq0NSHontUf5bxzxWG8rg,positive,0.8,Positive comments about food and service
K2Pn5dc6l46-5gUfaOkEcQ,positive,0.99,"Positive comments about food, service, and atmosphere"
SOjYe686Zr_vSFjYw6U_Mw,positive,0.9,"Positive comments about food, friendly staff, and intention to return"
0BTGuop-1u0aKTAO3KWMWA,positive,0.9,Positive comments about food quality and overall experience
c6J3MArbcMrbGRZVL8WMOg,positive,0.8,"Positive experience, great food (Turkey burger), recommends for brunch and family-friendly atmosphere."
EbKVhGhW7shBwTUMDd2aPg,negative,-0.5,"Poor service, lack of table service, long wait time"
gRmORxuxzAgjF1pJjFV4xw,positive,0.8,Enjoyed the electric lemonade and positive experience on a hot day
6jOgIWlYG1Cl13NnA-7doQ,positive,0.8,"Positive comments about flavor selection, drink quality, service, and suitable for warmer months"
CirRETDlc9p0xvpBFX0tNA,negative,-0.5,Server's nasty attitude
gZ37bCbLLCX3GUBuhKyxcQ,negative,-0.8,"poor drink quality, disappointment, won't return"
PuVlDUs5cM1j3gexRpYsCQ,negative,-0.8,"Customer had a negative experience, staff was rude and unhelpful"
_rOkwuU4LP5Xxf_D_pCZfg,positive,0.8,"Positive experience, delicious food, will try again"
ibiDsnonT7_vfPNnKQHhYg,positive,0.8,Positive review about the restaurant being the best Thai spot in Philadelphia and offering a Thai hot option.
jyb9hmWptyiaWxtvxriARQ,positive,0.8,"Positive comments about taste, flavor, and recommending the place."
Le_g5_exHDDtlQkLOD8hRw,neutral,0.2,"Positive aspects: open to trying more, different menu options. Negative aspects: duck tacos, khao soi average. Overall, balanced feedback without strong positive or negative emotions."
U9Uzdmq8DadE0oV5hkDeeA,positive,0.9,"Positive words: delicious, authentic, great, comfy, sweet; overall positive experience"
XE2ncya_Vhj-cqd0EE-ijQ,positive,0.9,"Positive experience, compliments to the restaurant and staff, and improvement in the reviewer's health after eating there."
pudiXUh-8inEq4r9QNwqZA,negative,-0.8,"Customer experienced a long wait, left disappointed and won't return"
C9Azw0mKDNH55_j-IltUAQ,positive,0.9,"Positive experience, great service, enjoyable atmosphere"
FFLiYZPYjFC3j7o-SUirEg,positive,0.8,"Positive comments about food, service, and experience"
5FEPAC9ngdxiTtBqLS1-Nw,positive,0.7,"Positive comments about food quality and service, but acknowledges slow service and delivery time advice"
iiMsuh5IZme-JgSVBD-lmA,positive,0.9,"Positive words: awesome, delicious, friendly; positive sentiment expressed."
Y8hLZ2IHHe-QQmok4k95Qw,negative,-0.8,"Poor service, wrong orders, long waiting time"
9xfnhe0wC5auRHWqQNO6Kg,negative,-0.5,"Closed early, no sign, poor business management"
_UQXTI8TDRJKZ0Q5B1qV-A,negative,-0.8,"long wait, wrong food, mismanaged and unprepared"
LsehI8_rbBk0BcxzeWPp7Q,positive,0.8,"Positive comments about food, atmosphere, and frequent ordering"
yS53HQ_9lPSilv4UWDE1rw,positive,0.9,"Positive experience at Penrose Diner, enjoyed food, service, and atmosphere."
VekD6KC-nDWqzbQXkyT3mQ,positive,0.8,"Positive aspects: quality food, quick service, homey atmosphere, will return for brunch."
JJY8rb_4phCUtCa0_TvNqA,positive,0.9,"Positive experience, quick service, friendly staff, great food"
tIpX3kJ8rcbuWcjpwkA9ig,positive,0.8,"Positive experience, huge portions, home cooked goodness"
oAfwqxrENdygOwBS2Pgrxg,positive,0.8,"Positive experience, enjoyed dessert and tea."
JpGji_fOCcN3p3e6VIFs4g,positive,0.8,"Positive comments about location, service, and food quality"
Sr16hgSkM__wjIyXl5uS-g,positive,0.9,"Positive comments about food, atmosphere, and service"
Xh_XDU-8DocGs9mNpAS_rQ,positive,0.9,"Positive experience, delicious food, excellent staff"
DEDHnlf8OSQo2af2JAS9sw,positive,0.8,"Positive experience, mentions high tea and return visit"
0RVNcVzSsTcs_iYgiLy2Cw,negative,-0.5,"Dissatisfaction with the Frizwit, wet sandwich, and unsatisfactory price-to-hype ratio"
LTUiWXmu06TiL-edSQQZLQ,positive,0.9,Positive review about the quality of ingredients and taste of the cheesesteak.
pF3cGBV_O-owXU9a6B0uww,positive,1.0,"Positive comments about food, enthusiasm, and satisfaction"
iuahUo4k1uid1j1lZE0Agg,positive,0.8,"Positive remarks about quality, taste, and price worthiness."
AzmxWKhttq_0U2vUkm0X7Q,negative,-0.8,Customer dissatisfaction with hours and lack of safety measures
5LuWu43mVPFB7G_EH-NUXw,negative,-0.8,"Experienced racism, negative comments from staff"
LNZwHXXzNy4OZ_cbo6BwMw,positive,0.8,"Positive comments about brunch, happy hour, and buffalo cauliflower, along with praise for the bartenders."
HiCv1mCVlVX0nzSJUt38Iw,positive,0.8,"Positive experience, satisfied customer, specific mention of nice waiters and food"
kkZJxca_cIxbOlwR-UpgnA,positive,0.8,"Positive experience at the restaurant, desire to return for dinner"
wpzat02Moh2OFn2IivrDBA,positive,0.8,"Positive comments about food, hostess, waitress, and mimosas"
mtDAUrUqS2O-xDBV_5D2fQ,negative,-0.5,Food was sub par and rather flavorless
0st2l1oNTfvaMwIGWN1STQ,negative,-0.8,"Customer dissatisfied with servers, parking, and location"
OLrdXi9pLoaK6bMVedubTg,positive,0.9,"Positive experience, nostalgic food, and high praise for food quality and taste"
xHcBarPQUJtx6wVS2ieX5Q,positive,0.8,Positive review about the wings and recommendation of Cajun rub and Buffalo sauce.
o2QJwrE3SwbMuhDvC29JAg,positive,0.8,Positive feedback on food and service
tQ3H1SgT1x44i60LOqPFmQ,negative,-0.5,poor service and customer left due to dissatisfaction
kZp4kAxsXLpr2G4DJzWmXw,positive,0.8,"Positive feedback on food, BYOB, and service."
lBiD9REXUDvoV9WEKO-eSw,positive,0.8,Positive comments about food quality and enjoyment
CjTmgqfgJr4z_h9wAbRjcA,positive,0.8,"Positive experience, tasty food, recommended"
iVgQgla-d3bqjTDRNUqjaA,positive,0.8,Positive feedback on food items and enjoyment of taste
LgYfwXJcPIpgPvM9nz_ggA,neutral,0.0,The reviewer mentions a positive experience at the original location but states they will continue going to the other location.
_Xh5dYt2hs7UY4Arcd_QIg,positive,0.8,"Positive service, calming atmosphere, willingness to return"
0SlDWhoZo6bNLjuM8bgG7Q,positive,0.8,"Positive experience, loyal customer, mentions hot and tasty meals"
XU01gVMU2VEQH9GB35T4Jw,negative,-0.8,"Poor customer service, slow response, unsatisfactory food and experience"
ObC9Ab0_mxz2EEDVfL9kUg,positive,0.9,"Positive feedback on food, loved by kids and grandkids"
PnEVyQWgrIZ2otlZZXgNxQ,positive,0.9,"Positive comments about food, ambiance, and service"
OSpNdo1hMkCRp_XEou3p1w,positive,0.8,"Positive experience at Straz, happy hour menu and wine prices mentioned"
Ke4K73I32JvY6SK8m298kg,positive,0.8,"Positive experience, excellent service"
FPOvrAJT133zXdM1hJxrXQ,positive,0.8,Positive review about the food and experience
9Py01HznfuSqHm-dUAw7xg,negative,-0.5,"poor service, subpar food"
bOvLSk5J25tp72ECkKG4LQ,positive,0.8,"Recommends, Positive experience, Excellent food"
QpoJmVQaW48a5Rose6nKaw,positive,0.9,Positive review about the food and recommending the spot to others
poiEmugF7Rru6jIVsACnow,positive,0.9,"Positive experience, delicious food, highly recommended"
q1F6KaeQRob87q_qGAggBg,positive,0.9,Positive review about the food quality and taste
FM_iD04LHXdgZtgW7Z6bZA,positive,0.8,Positive remarks about food quality and satisfaction
9hBPh6J7G6OFS6SAG0StJg,positive,1.0,"Highly recommends Pancho's Cafe, praises food quality and portions"
-no4ZpDXyTbfQIOONivuNw,positive,0.8,"Positive experience, great food, friendly service"
cETOhNvVz5sqj5Ok-XwDuA,negative,-0.8,"Unhappy customer experience, negative comments about food, service, and tips"
t_-Hq9fT89LH-jUrDawxXw,positive,0.99,"Positive experience, delicious food, complimentary dessert"
KUxL_N-NWlr1ALVURFlYpg,positive,0.8,"Positive feedback on food, expressed desire to return"
AUOPG6Jz0ropqVobV3Qw7g,positive,1.0,"Positive experience, highly recommended, great value, clean decor, delicious food"
7l-dlIWa9UQYUN0KT_BXBQ,negative,-0.5,Disappointment due to false representation of the place
9CpiVV4U0pLSEk8LEkjVjg,positive,0.8,"Positive experience, staff interaction, gratitude expressed"
5WFE_2U57tQZdETuIKh0jw,positive,0.9,"Positive remarks about food, service, and atmosphere"
Szur5ayaPwdMRBg-r2B5gQ,positive,0.9,"Positive experience, favorite bar, phenomenal food, safe environment"
ZA5xo1ihb_KBfbsk6uOYbg,positive,0.9,"Positive comments about cleanliness, safety measures, drinks, and food quality."
ayCareL2Bkki3YQetHfgBg,negative,-0.8,Customer dissatisfied with food quality and taste
2EZR2ZoLfLe8DKd3RVMnBg,positive,0.8,"Positive experience with great grilled cheese, tomato soup, and quality eats."
PPM7jdIcAhCqTELB3CyQWg,positive,0.9,"Positive review with phrases like 'best cheesesteaks', 'unreal onion rings'"
HMbwKu2_kel6PHrGG4BbSg,positive,0.8,"Positive comments about food, alcohol selection, and staff"
vlsy8bplsQYaDMf8gYBc0w,positive,0.8,"Positive experience, enjoyed beer selection, good food"
sQzrSrEzF_TZ9tV4RVsjkg,negative,-0.8,"Dissatisfaction with food, service, and refund issue"
2BmlEXy0naDpeMP4rrpRsA,negative,-0.5,Dissatisfaction with fried chicken and overall experience
i6-59h8Y7vSJkqXTHzJE2w,positive,1.0,Expresses satisfaction with the food and intention to return
BBBIS0AGt7kmAeNgJeJ0yQ,negative,-0.5,Dissatisfaction with food quality and impolite service
8CM5IyoFPYUPtnPTpA9hdw,negative,-0.5,Poor service experience and change issue
SiIJVUFo00vr-MPX6pOEhA,positive,1.0,Highly recommends the restaurant and praises the food quality
LPmU_6vRE_y5jUOgHyABqw,positive,0.8,"Positive comments about the sauce flavors and overall enjoyment, despite a minor complaint about the breading on General Tao's chicken."
